기간,이름,종류,수출금액,수입금액,무역수지
2008.08,미포항,항구,1036260.0,0.0,1036260.0
2008.08,고현항,항구,898515.0,59486.0,839029.0
2008.08,대산항,항구,898247.0,2188502.0,-1290255.0
2008.08,옥포항,항구,686419.0,73536.0,612883.0
2008.08,포항항,항구,587828.0,1359736.0,-771908.0
2008.08,마산항,항구,584658.0,254585.0,330073.0
2008.08,목포항,항구,412932.0,86710.0,326222.0
2008.08,군산항,항구,325235.0,258311.0,66925.0
2008.08,진해항,항구,173397.0,252086.0,-78689.0
2008.08,통영항,항구,151950.0,14561.0,137389.0
2008.08,당진항,항구,92162.0,292305.0,-200143.0
2008.08,기타불개항,항구,62736.0,287240.0,-224504.0
2008.08,김해공항,공항,55589.0,93031.0,-37442.0
2008.08,동해항,항구,35649.0,126970.0,-91321.0
2008.08,속초항,항구,19385.0,4906.0,14479.0
2008.08,여천항,항구,15585.0,48809.0,-33224.0
2008.08,인천공항국제우편세관,세관,9779.0,4221.0,5559.0
2008.08,완도항,항구,5679.0,784.0,4896.0
2008.08,장항항,항구,4301.0,1529.0,2772.0
2008.08,대불항,항구,3120.0,20756.0,-17636.0
2008.08,옥계항,항구,2514.0,10387.0,-7873.0
2008.08,제주항,항구,1960.0,0.0,1960.0
2008.08,김포공항,공항,1808.0,71149.0,-69341.0
2008.08,감천항,항구,1006.0,61603.0,-60597.0
2008.08,대구공항,공항,440.0,0.0,440.0
2008.08,삼천포항,항구,438.0,91817.0,-91378.0
2008.08,삼척항,항구,237.0,917.0,-681.0
2008.08,제주공항,공항,179.0,6719.0,-6540.0
2008.08,묵호항,항구,136.0,3995.0,-3859.0
2008.08,서울세관,세관,135.0,0.0,135.0
2008.08,청주공항,공항,37.0,0.0,37.0
2008.08,부산국제우편세관,세관,13.0,76.0,-63.0
2008.08,보령항,항구,0.0,53437.0,-53437.0
2008.08,포항(공)항,공항항구,0.0,17970.0,-17970.0
2008.08,도라산육로,항구,0.0,1715.0,-1715.0
2008.08,충무항,항구,0.0,1307.0,-1307.0
2008.08,북평항,항구,0.0,456.0,-456.0
2008.08,태안항,항구,0.0,60445.0,-60445.0
2008.09,부산항,항구,11100419.0,9270161.0,1830258.0
2008.09,인천공항,공항,8433717.0,7774879.0,658838.0
2008.09,울산항,항구,3490828.0,4035946.0,-545118.0
2008.09,인천항,항구,2562405.0,4278944.0,-1716539.0
2008.09,광양항,항구,2109150.0,1045091.0,1064059.0
2008.09,옥포항,항구,1383503.0,71172.0,1312331.0
2008.09,여수항,항구,1342174.0,3583389.0,-2241216.0
2008.09,평택항,항구,1246332.0,1462073.0,-215741.0
2008.09,온산항,항구,1151734.0,2024549.0,-872816.0
2008.09,마산항,항구,886060.0,243659.0,642401.0
2008.09,대산항,항구,705156.0,2225985.0,-1520828.0
2008.09,고현항,항구,695681.0,118244.0,577437.0
2008.09,포항항,항구,649048.0,1422908.0,-773861.0
2008.09,미포항,항구,573841.0,0.0,573841.0
2008.09,군산항,항구,292112.0,266577.0,25535.0
2008.09,통영항,항구,168841.0,7117.0,161724.0
2008.09,진해항,항구,153051.0,62351.0,90700.0
2008.09,목포항,항구,142331.0,86753.0,55578.0
2008.09,당진항,항구,91032.0,199153.0,-108120.0
2008.09,기타불개항,항구,75118.0,662712.0,-587594.0
2008.09,김해공항,공항,60659.0,83844.0,-23185.0
2008.09,동해항,항구,43389.0,105795.0,-62405.0
2008.09,여천항,항구,21614.0,0.0,21614.0
2008.09,속초항,항구,17216.0,3005.0,14210.0
2008.09,인천공항국제우편세관,세관,9940.0,4303.0,5636.0
2008.09,대불항,항구,9540.0,44084.0,-34543.0
2008.09,옥계항,항구,4302.0,8232.0,-3930.0
2008.09,완도항,항구,3584.0,74.0,3510.0
2008.09,김포공항,공항,2455.0,69569.0,-67114.0
2008.09,감천항,항구,882.0,82388.0,-81506.0
2008.09,삼척항,항구,746.0,793.0,-47.0
2008.09,대구공항,공항,418.0,0.0,418.0
2008.09,삼천포항,항구,327.0,82617.0,-82290.0
2008.09,고제항,항구,277.0,0.0,277.0
2008.09,제주공항,공항,208.0,3723.0,-3515.0
2008.09,서울세관,세관,104.0,18.0,86.0
2008.09,청주공항,공항,65.0,2567.0,-2502.0
2008.09,부산국제우편세관,세관,22.0,97.0,-76.0
2008.09,울산공항,공항,18.0,0.0,18.0
2008.09,제주항,항구,3.0,1967.0,-1964.0
2008.09,묵호항,항구,2.0,1755.0,-1753.0
2008.09,포항(공)항,공항항구,0.0,6531.0,-6531.0
2008.09,도라산육로,항구,0.0,185.0,-185.0
2008.09,태안항,항구,0.0,82224.0,-82224.0
2008.09,보령항,항구,0.0,91543.0,-91543.0
2008.09,북평항,항구,0.0,28.0,-28.0
2008.09,장항항,항구,0.0,5700.0,-5700.0
2008.09,고성육로,항구,0.0,901.0,-901.0
2008.09,충무항,항구,0.0,4464.0,-4464.0
2008.10,부산항,항구,11099775.0,8725067.0,2374708.0
2008.10,인천공항,공항,8634481.0,7406143.0,1228337.0
2008.10,울산항,항구,3875479.0,3506369.0,369110.0
2008.10,인천항,항구,2733414.0,3966933.0,-1233518.0
2008.10,광양항,항구,1874491.0,1012706.0,861785.0
2008.10,평택항,항구,1219009.0,1448991.0,-229982.0
2008.10,여수항,항구,1146365.0,2932024.0,-1785659.0
2008.10,온산항,항구,925316.0,1771976.0,-846659.0
2008.10,목포항,항구,891576.0,84849.0,806727.0
2008.10,마산항,항구,747405.0,213874.0,533531.0
2008.10,미포항,항구,689004.0,0.0,689004.0
2008.10,대산항,항구,527064.0,1455701.0,-928637.0
2008.10,포항항,항구,526145.0,1433425.0,-907281.0
2008.10,옥포항,항구,502210.0,60272.0,441938.0
2008.10,고현항,항구,462124.0,104724.0,357400.0
2008.10,군산항,항구,354916.0,315337.0,39579.0
2008.10,통영항,항구,295085.0,7874.0,287211.0
2008.10,진해항,항구,282889.0,41754.0,241135.0
2008.10,기타불개항,항구,122656.0,782152.0,-659497.0
2008.10,김해공항,공항,67962.0,83837.0,-15875.0
2008.10,당진항,항구,50578.0,117421.0,-66843.0
2008.10,동해항,항구,27907.0,168638.0,-140731.0
2008.10,속초항,항구,18387.0,3837.0,14551.0
2008.10,여천항,항구,11561.0,11746.0,-186.0
2008.10,인천공항국제우편세관,세관,11087.0,4052.0,7036.0
2008.10,완도항,항구,4967.0,48.0,4918.0
2008.10,옥계항,항구,2575.0,5344.0,-2769.0
2008.10,김포공항,공항,1930.0,56735.0,-54805.0
2008.10,대불항,항구,1795.0,26496.0,-24701.0
2008.10,감천항,항구,739.0,36574.0,-35835.0
2008.10,대구공항,공항,551.0,0.0,550.0
2008.10,고제항,항구,454.0,0.0,454.0
2008.10,삼척항,항구,393.0,704.0,-311.0
2008.10,제주공항,공항,353.0,4858.0,-4505.0
2008.10,포항(공)항,공항항구,199.0,17638.0,-17438.0
2008.10,서울세관,세관,167.0,120.0,47.0
2008.10,장항항,항구,68.0,14595.0,-14527.0
2008.10,부산국제우편세관,세관,21.0,370.0,-349.0
2008.10,묵호항,항구,18.0,3266.0,-3248.0
2008.10,광주공항,공항,9.0,0.0,9.0
2008.10,청주공항,공항,7.0,0.0,7.0
2008.10,서귀포항,항구,7.0,0.0,7.0
2008.10,북평항,항구,0.0,37.0,-37.0
2008.10,충무항,항구,0.0,3305.0,-3305.0
2008.10,도라산육로,항구,0.0,253.0,-253.0
2008.10,삼천포항,항구,0.0,112471.0,-112471.0
2008.10,태안항,항구,0.0,86187.0,-86187.0
2008.10,보령항,항구,0.0,70072.0,-70072.0
2008.11,부산항,항구,8107571.0,6870165.0,1237407.0
2008.11,인천공항,공항,6296093.0,5634305.0,661787.0
2008.11,울산항,항구,2719312.0,2513507.0,205805.0
2008.11,인천항,항구,2154934.0,3361007.0,-1206073.0
2008.11,평택항,항구,1390347.0,1532621.0,-142274.0
2008.11,광양항,항구,1269685.0,1016470.0,253214.0
2008.11,고현항,항구,1063636.0,144057.0,919579.0
2008.11,옥포항,항구,991230.0,45243.0,945987.0
2008.11,미포항,항구,874054.0,0.0,874054.0
2008.11,여수항,항구,749348.0,1879320.0,-1129972.0
2008.11,마산항,항구,669611.0,163553.0,506058.0
2008.11,온산항,항구,628807.0,1415968.0,-787161.0
2008.11,군산항,항구,400314.0,186915.0,213399.0
2008.11,포항항,항구,389550.0,1236460.0,-846911.0
2008.11,대산항,항구,313253.0,1105238.0,-791986.0
2008.11,목포항,항구,241552.0,120285.0,121268.0
2008.11,기타불개항,항구,217231.0,731180.0,-513948.0
2008.11,진해항,항구,101720.0,36975.0,64745.0
2008.11,통영항,항구,82829.0,7907.0,74922.0
2008.11,김해공항,공항,52374.0,62353.0,-9979.0
2008.11,당진항,항구,38675.0,144180.0,-105504.0
2008.11,속초항,항구,21196.0,2763.0,18433.0
2008.11,여천항,항구,16760.0,69546.0,-52786.0
2008.11,동해항,항구,15737.0,73286.0,-57549.0
2008.11,대불항,항구,12923.0,30806.0,-17883.0
2008.11,인천공항국제우편세관,세관,9630.0,3722.0,5909.0
2008.11,옥계항,항구,4651.0,3289.0,1362.0
2008.11,완도항,항구,3532.0,264.0,3268.0
2008.11,김포공항,공항,1807.0,44767.0,-42959.0
2008.11,감천항,항구,946.0,50930.0,-49984.0
2008.11,삼척항,항구,423.0,439.0,-16.0
2008.11,대구공항,공항,377.0,0.0,377.0
2008.11,삼천포항,항구,376.0,115628.0,-115253.0
2008.11,광주공항,공항,333.0,0.0,333.0
2008.11,제주공항,공항,311.0,2346.0,-2036.0
2008.11,제주항,항구,262.0,0.0,262.0
2008.11,장항항,항구,87.0,1867.0,-1780.0
2008.11,서울세관,세관,68.0,15.0,53.0
2008.11,청주공항,공항,32.0,0.0,32.0
2008.11,부산국제우편세관,세관,29.0,59.0,-31.0
2008.11,묵호항,항구,9.0,2829.0,-2821.0
2008.11,원주공항,공항,4.0,0.0,4.0
2008.11,포항(공)항,공항항구,0.0,9353.0,-9353.0
2008.11,충무항,항구,0.0,368.0,-368.0
2008.11,도라산육로,항구,0.0,389.0,-389.0
2008.11,태안항,항구,0.0,120704.0,-120704.0
2008.11,보령항,항구,0.0,112567.0,-112567.0
2008.12,부산항,항구,8209571.0,7128638.0,1080933.0
2008.12,인천공항,공항,4824610.0,5096972.0,-272362.0
2008.12,울산항,항구,2666917.0,2044223.0,622695.0
2008.12,옥포항,항구,1865649.0,82204.0,1783445.0
2008.12,인천항,항구,1698912.0,3441361.0,-1742449.0
2008.12,광양항,항구,1230767.0,961574.0,269194.0
2008.12,평택항,항구,1014937.0,1270923.0,-255986.0
2008.12,마산항,항구,785879.0,218988.0,566891.0
2008.12,여수항,항구,651137.0,1710636.0,-1059499.0
2008.12,고현항,항구,631016.0,56474.0,574542.0
2008.12,미포항,항구,601157.0,0.0,601157.0
2008.12,온산항,항구,493126.0,1055463.0,-562337.0
2008.12,목포항,항구,477638.0,101621.0,376017.0
2008.12,포항항,항구,432131.0,1061631.0,-629501.0
2008.12,기타불개항,항구,348916.0,532404.0,-183489.0
2008.12,진해항,항구,341197.0,39787.0,301410.0
2008.12,대산항,항구,245938.0,812247.0,-566310.0
2008.12,군산항,항구,218686.0,255235.0,-36550.0
2008.12,통영항,항구,207814.0,6708.0,201106.0
2008.12,당진항,항구,57871.0,81229.0,-23358.0
2008.12,김해공항,공항,36085.0,58026.0,-21941.0
2008.12,동해항,항구,17682.0,62121.0,-44439.0
2008.12,여천항,항구,16654.0,13486.0,3167.0
2008.12,속초항,항구,13216.0,2711.0,10505.0
2008.12,인천공항국제우편세관,세관,9731.0,4029.0,5703.0
2008.12,장승포항,항구,5538.0,0.0,5538.0
2008.12,완도항,항구,3541.0,70.0,3471.0
2008.12,옥계항,항구,2595.0,13803.0,-11209.0
2008.12,김포공항,공항,1772.0,63961.0,-62189.0
2008.12,대불항,항구,1589.0,25832.0,-24242.0
2008.12,서울세관,세관,1482.0,23.0,1459.0
2008.12,제주공항,공항,1337.0,3468.0,-2131.0
2008.12,제주항,항구,1113.0,0.0,1113.0
2008.12,감천항,항구,715.0,25313.0,-24598.0
2008.12,삼척항,항구,318.0,463.0,-145.0
2008.12,대구공항,공항,291.0,2.0,288.0
2008.12,묵호항,항구,225.0,2193.0,-1968.0
2008.12,장항항,항구,76.0,6732.0,-6657.0
2008.12,광주공항,공항,27.0,0.0,27.0
2008.12,부산국제우편세관,세관,25.0,32.0,-7.0
2008.12,청주공항,공항,8.0,0.0,8.0
2008.12,전주공항,공항,4.0,0.0,4.0
2008.12,북평항,항구,0.0,8.0,-8.0
2008.12,도라산육로,항구,0.0,1014.0,-1014.0
2008.12,충무항,항구,0.0,288.0,-288.0
2008.12,보령항,항구,0.0,155133.0,-155133.0
2008.12,포항(공)항,공항항구,0.0,7850.0,-7850.0
2008.12,태안항,항구,0.0,102829.0,-102829.0
2008.12,삼천포항,항구,0.0,67876.0,-67876.0
2009.01,부산항,항구,6488046.0,5982094.0,505952.0
2009.01,인천공항,공항,5418655.0,4566621.0,852034.0
2009.01,울산항,항구,1768363.0,2359267.0,-590904.0
2009.01,인천항,항구,1422226.0,3369003.0,-1946777.0
2009.01,미포항,항구,1094216.0,0.0,1094216.0
2009.01,광양항,항구,1046588.0,864392.0,182196.0
2009.01,평택항,항구,622971.0,1526525.0,-903554.0
2009.01,온산항,항구,469048.0,1252949.0,-783901.0
2009.01,여수항,항구,448467.0,1400863.0,-952396.0
2009.01,마산항,항구,441297.0,234989.0,206308.0
2009.01,옥포항,항구,367085.0,93352.0,273733.0
2009.01,포항항,항구,335143.0,877525.0,-542381.0
2009.01,고현항,항구,278330.0,51926.0,226404.0
2009.01,대산항,항구,264503.0,607247.0,-342744.0
2009.01,군산항,항구,137802.0,171983.0,-34180.0
2009.01,기타불개항,항구,127035.0,802374.0,-675339.0
2009.01,진해항,항구,100636.0,48538.0,52098.0
2009.01,통영항,항구,95739.0,3917.0,91821.0
2009.01,목포항,항구,73889.0,82185.0,-8296.0
2009.01,당진항,항구,40408.0,124898.0,-84491.0
2009.01,김해공항,공항,29497.0,40655.0,-11158.0
2009.01,동해항,항구,24935.0,86204.0,-61268.0
2009.01,여천항,항구,13953.0,0.0,13953.0
2009.01,인천공항국제우편세관,세관,8603.0,3240.0,5363.0
2009.01,속초항,항구,3424.0,1963.0,1460.0
2009.01,옥계항,항구,3105.0,8283.0,-5178.0
2009.01,완도항,항구,2373.0,0.0,2373.0
2009.01,대불항,항구,1916.0,7130.0,-5214.0
2009.01,김포공항,공항,1880.0,22561.0,-20681.0
2009.01,감천항,항구,1682.0,15455.0,-13772.0
2009.01,제주공항,공항,607.0,3965.0,-3358.0
2009.01,제주항,항구,349.0,0.0,349.0
2009.01,대구공항,공항,260.0,1.0,259.0
2009.01,삼천포항,항구,201.0,92113.0,-91912.0
2009.01,삼척항,항구,135.0,281.0,-147.0
2009.01,부산국제우편세관,세관,15.0,71.0,-56.0
2009.01,서울세관,세관,12.0,23.0,-11.0
2009.01,묵호항,항구,8.0,1530.0,-1522.0
2009.01,장승포항,항구,2.0,1.0,2.0
2009.01,청주공항,공항,2.0,5354.0,-5352.0
2009.01,군산(공)항,공항항구,1.0,0.0,1.0
2009.01,도라산육로,항구,0.0,1457.0,-1457.0
2009.01,충무항,항구,0.0,16.0,-16.0
2009.01,장항항,항구,0.0,1674.0,-1674.0
2009.01,북평항,항구,0.0,20.0,-20.0
2009.01,보령항,항구,0.0,65516.0,-65516.0
2009.01,포항(공)항,공항항구,0.0,3441.0,-3441.0
2009.01,태안항,항구,0.0,117220.0,-117220.0
2009.02,부산항,항구,6892111.0,5762865.0,1129247.0
2009.02,인천공항,공항,6104595.0,4778985.0,1325611.0
2009.02,울산항,항구,2150720.0,1935271.0,215449.0
2009.02,인천항,항구,1869873.0,2654424.0,-784551.0
2009.02,고현항,항구,1510306.0,64324.0,1445982.0
2009.02,광양항,항구,1228735.0,645452.0,583283.0
2009.02,미포항,항구,805822.0,0.0,805822.0
2009.02,평택항,항구,783322.0,1364686.0,-581364.0
2009.02,목포항,항구,637602.0,72231.0,565372.0
2009.02,온산항,항구,545986.0,991341.0,-445356.0
2009.02,마산항,항구,536922.0,151329.0,385593.0
2009.02,여수항,항구,427665.0,1449862.0,-1022198.0
2009.02,옥포항,항구,342607.0,99396.0,243211.0
2009.02,대산항,항구,317030.0,690236.0,-373207.0
2009.02,포항항,항구,302247.0,582730.0,-280483.0
2009.02,기타불개항,항구,287588.0,587402.0,-299815.0
2009.02,진해항,항구,220254.0,34513.0,185740.0
2009.02,군산항,항구,210994.0,166342.0,44651.0
2009.02,통영항,항구,98674.0,3807.0,94867.0
2009.02,김해공항,공항,38865.0,47839.0,-8974.0
2009.02,당진항,항구,29800.0,98662.0,-68862.0
2009.02,여천항,항구,20753.0,0.0,20753.0
2009.02,동해항,항구,9232.0,42039.0,-32807.0
2009.02,인천공항국제우편세관,세관,7788.0,3199.0,4588.0
2009.02,대불항,항구,6308.0,13063.0,-6754.0
2009.02,속초항,항구,5340.0,358.0,4982.0
2009.02,완도항,항구,2057.0,0.0,2057.0
2009.02,김포공항,공항,1923.0,35196.0,-33273.0
2009.02,제주공항,공항,638.0,3281.0,-2643.0
2009.02,감천항,항구,589.0,9059.0,-8471.0
2009.02,대구공항,공항,341.0,0.0,341.0
2009.02,삼척항,항구,281.0,400.0,-119.0
2009.02,서울세관,세관,80.0,212.0,-133.0
2009.02,장항항,항구,69.0,5238.0,-5169.0
2009.02,부산국제우편세관,세관,19.0,45.0,-26.0
2009.02,울산공항,공항,12.0,5.0,7.0
2009.02,장승포항,항구,3.0,0.0,3.0
2009.02,묵호항,항구,2.0,2164.0,-2162.0
2009.02,포항(공)항,공항항구,0.0,61856.0,-61856.0
2009.02,옥계항,항구,0.0,315.0,-315.0
2009.02,삼천포항,항구,0.0,52187.0,-52187.0
2009.02,태안항,항구,0.0,92302.0,-92302.0
2009.02,도라산육로,항구,0.0,273.0,-273.0
2009.02,광주공항,공항,0.0,0.0,0.0
2009.02,충무항,항구,0.0,13.0,-13.0
2009.02,북평항,항구,0.0,15.0,-15.0
2009.02,무안공항,공항,0.0,2.0,-2.0
2009.02,보령항,항구,0.0,95176.0,-95176.0
2009.03,부산항,항구,7908286.0,6286439.0,1621847.0
2009.03,인천공항,공항,6752289.0,5523078.0,1229211.0
2009.03,울산항,항구,2283872.0,1984941.0,298930.0
2009.03,인천항,항구,2194129.0,2844673.0,-650543.0
2009.03,광양항,항구,1437319.0,538568.0,898751.0
2009.03,옥포항,항구,935588.0,210984.0,724604.0
2009.03,평택항,항구,869492.0,1302905.0,-433413.0
2009.03,목포항,항구,718885.0,107795.0,611090.0
2009.03,마산항,항구,700461.0,145664.0,554797.0
2009.03,미포항,항구,697593.0,0.0,697593.0
2009.03,여수항,항구,552597.0,1418295.0,-865699.0
2009.03,고현항,항구,551588.0,183610.0,367978.0
2009.03,온산항,항구,470280.0,595548.0,-125269.0
2009.03,대산항,항구,393048.0,769466.0,-376418.0
2009.03,진해항,항구,360987.0,34157.0,326830.0
2009.03,포항항,항구,358649.0,763768.0,-405119.0
2009.03,군산항,항구,253726.0,117739.0,135987.0
2009.03,기타불개항,항구,176863.0,456608.0,-279745.0
2009.03,통영항,항구,139503.0,8013.0,131490.0
2009.03,김해공항,공항,37752.0,56395.0,-18643.0
2009.03,동해항,항구,26317.0,58615.0,-32297.0
2009.03,당진항,항구,22868.0,100545.0,-77677.0
2009.03,여천항,항구,20144.0,0.0,20144.0
2009.03,인천공항국제우편세관,세관,10519.0,3316.0,7203.0
2009.03,속초항,항구,3896.0,2576.0,1320.0
2009.03,대불항,항구,3787.0,13432.0,-9644.0
2009.03,김포공항,공항,2215.0,36972.0,-34757.0
2009.03,완도항,항구,2090.0,0.0,2090.0
2009.03,포항(공)항,공항항구,1485.0,59414.0,-57928.0
2009.03,옥계항,항구,908.0,15623.0,-14716.0
2009.03,감천항,항구,754.0,6369.0,-5615.0
2009.03,제주공항,공항,748.0,4634.0,-3885.0
2009.03,삼척항,항구,573.0,447.0,126.0
2009.03,묵호항,항구,525.0,3198.0,-2673.0
2009.03,제주항,항구,500.0,0.0,500.0
2009.03,대구공항,공항,317.0,0.0,317.0
2009.03,삼천포항,항구,92.0,68665.0,-68573.0
2009.03,장항항,항구,70.0,4348.0,-4278.0
2009.03,서울세관,세관,55.0,1275.0,-1220.0
2009.03,부산국제우편세관,세관,45.0,74.0,-29.0
2009.03,속초공항(삼척항),공항항구,13.0,0.0,13.0
2009.03,청주공항,공항,3.0,0.0,3.0
2009.03,장승포항,항구,1.0,0.0,1.0
2009.03,충무항,항구,0.0,17.0,-17.0
2009.03,도라산육로,항구,0.0,146.0,-146.0
2009.03,태안항,항구,0.0,130574.0,-130574.0
2009.03,보령항,항구,0.0,61735.0,-61735.0
2009.03,고성육로,항구,0.0,2.0,-2.0
2009.04,부산항,항구,8307444.0,7115151.0,1192293.0
2009.04,인천공항,공항,6867464.0,5756290.0,1111174.0
2009.04,울산항,항구,2441366.0,2281669.0,159698.0
2009.04,인천항,항구,2420138.0,2560132.0,-139994.0
2009.04,광양항,항구,1623160.0,678622.0,944539.0
2009.04,미포항,항구,1356568.0,0.0,1356568.0
2009.04,고현항,항구,1113453.0,113447.0,1000006.0
2009.04,평택항,항구,969727.0,952576.0,17151.0
2009.04,옥포항,항구,909139.0,80931.0,828208.0
2009.04,마산항,항구,757112.0,115589.0,641523.0
2009.04,여수항,항구,707523.0,1586640.0,-879117.0
2009.04,목포항,항구,611969.0,49013.0,562956.0
2009.04,온산항,항구,541409.0,992005.0,-450596.0
2009.04,대산항,항구,374133.0,822092.0,-447960.0
2009.04,포항항,항구,334674.0,678737.0,-344063.0
2009.04,통영항,항구,298561.0,5459.0,293102.0
2009.04,군산항,항구,255023.0,160150.0,94873.0
2009.04,진해항,항구,212137.0,38949.0,173188.0
2009.04,기타불개항,항구,79473.0,319616.0,-240143.0
2009.04,김해공항,공항,47015.0,68288.0,-21273.0
2009.04,당진항,항구,38816.0,97114.0,-58298.0
2009.04,동해항,항구,17831.0,47481.0,-29650.0
2009.04,여천항,항구,17525.0,17172.0,353.0
2009.04,인천공항국제우편세관,세관,9577.0,3793.0,5785.0
2009.04,속초항,항구,3791.0,3307.0,484.0
2009.04,완도항,항구,2647.0,0.0,2647.0
2009.04,김포공항,공항,2504.0,39645.0,-37141.0
2009.04,대불항,항구,2084.0,23592.0,-21508.0
2009.04,고제항,항구,965.0,0.0,965.0
2009.04,옥계항,항구,808.0,125.0,683.0
2009.04,감천항,항구,761.0,11255.0,-10494.0
2009.04,대구공항,공항,506.0,0.0,506.0
2009.04,삼척항,항구,490.0,513.0,-23.0
2009.04,제주공항,공항,239.0,5107.0,-4867.0
2009.04,삼천포항,항구,209.0,75118.0,-74909.0
2009.04,서울세관,세관,122.0,0.0,122.0
2009.04,묵호항,항구,108.0,577.0,-468.0
2009.04,부산국제우편세관,세관,30.0,85.0,-55.0
2009.04,속초공항(삼척항),공항항구,8.0,0.0,8.0
2009.04,장승포항,항구,2.0,0.0,2.0
2009.04,포항(공)항,공항항구,0.0,20563.0,-20563.0
2009.04,보령항,항구,0.0,82411.0,-82411.0
2009.04,북평항,항구,0.0,24.0,-24.0
2009.04,장항항,항구,0.0,5914.0,-5914.0
2009.04,태안항,항구,0.0,64378.0,-64378.0
2009.04,도라산육로,항구,0.0,278.0,-278.0
2009.04,군산(공)항,공항항구,0.0,0.0,0.0
2009.04,충무항,항구,0.0,39.0,-39.0
2009.05,부산항,항구,7607007.0,6093931.0,1513076.0
2009.05,인천공항,공항,7122328.0,6044747.0,1077581.0
2009.05,울산항,항구,2350418.0,2236726.0,113691.0
2009.05,인천항,항구,2170477.0,2381491.0,-211014.0
2009.05,광양항,항구,1435912.0,506810.0,929101.0
2009.05,미포항,항구,1033354.0,0.0,1033354.0
2009.05,옥포항,항구,815533.0,69370.0,746164.0
2009.05,평택항,항구,810320.0,814138.0,-3818.0
2009.05,고현항,항구,739897.0,94961.0,644936.0
2009.05,여수항,항구,543177.0,1342441.0,-799264.0
2009.05,온산항,항구,536510.0,1302083.0,-765573.0
2009.05,마산항,항구,485897.0,103754.0,382144.0
2009.05,포항항,항구,403436.0,565601.0,-162165.0
2009.05,대산항,항구,372350.0,875954.0,-503604.0
2009.05,통영항,항구,352753.0,7343.0,345409.0
2009.05,목포항,항구,336897.0,34827.0,302070.0
2009.05,군산항,항구,275718.0,167266.0,108452.0
2009.05,진해항,항구,137987.0,27006.0,110981.0
2009.05,기타불개항,항구,128768.0,212968.0,-84200.0
2009.05,김해공항,공항,48475.0,56333.0,-7858.0
2009.05,당진항,항구,41391.0,97623.0,-56232.0
2009.05,여천항,항구,30284.0,3457.0,26827.0
2009.05,동해항,항구,20927.0,87419.0,-66492.0
2009.05,인천공항국제우편세관,세관,8505.0,2959.0,5546.0
2009.05,속초항,항구,6528.0,3146.0,3382.0
2009.05,완도항,항구,1824.0,0.0,1824.0
2009.05,대불항,항구,1516.0,11395.0,-9879.0
2009.05,김포공항,공항,1335.0,33374.0,-32039.0
2009.05,제주공항,공항,979.0,6730.0,-5751.0
2009.05,옥계항,항구,911.0,166.0,745.0
2009.05,감천항,항구,755.0,15565.0,-14810.0
2009.05,삼척항,항구,639.0,866.0,-226.0
2009.05,대구공항,공항,308.0,0.0,308.0
2009.05,묵호항,항구,265.0,850.0,-585.0
2009.05,삼천포항,항구,206.0,46441.0,-46234.0
2009.05,부산국제우편세관,세관,73.0,49.0,25.0
2009.05,장항항,항구,72.0,1068.0,-995.0
2009.05,서울세관,세관,68.0,34.0,34.0
2009.05,광주공항,공항,30.0,0.0,30.0
2009.05,청주공항,공항,3.0,0.0,3.0
2009.05,장승포항,항구,2.0,0.0,2.0
2009.05,도라산육로,항구,0.0,75.0,-75.0
2009.05,울산공항,공항,0.0,0.0,0.0
2009.05,북평항,항구,0.0,4.0,-4.0
2009.05,태안항,항구,0.0,111680.0,-111680.0
2009.05,충무항,항구,0.0,512.0,-512.0
2009.05,보령항,항구,0.0,45709.0,-45709.0
2009.06,부산항,항구,8693532.0,7048173.0,1645359.0
2009.06,인천공항,공항,7420763.0,6306505.0,1114258.0
2009.06,울산항,항구,2688667.0,1865206.0,823461.0
2009.06,인천항,항구,2395267.0,2833645.0,-438378.0
2009.06,미포항,항구,1593813.0,0.0,1593813.0
2009.06,광양항,항구,1540326.0,497197.0,1043129.0
2009.06,고현항,항구,1100163.0,95188.0,1004974.0
2009.06,옥포항,항구,1068594.0,144060.0,924534.0
2009.06,평택항,항구,1012998.0,912075.0,100923.0
2009.06,여수항,항구,757955.0,1854810.0,-1096855.0
2009.06,온산항,항구,706213.0,1278545.0,-572332.0
2009.06,마산항,항구,589528.0,189073.0,400455.0
2009.06,진해항,항구,552823.0,26028.0,526796.0
2009.06,목포항,항구,506382.0,27394.0,478988.0
2009.06,대산항,항구,462452.0,1069286.0,-606834.0
2009.06,포항항,항구,412751.0,479937.0,-67187.0
2009.06,통영항,항구,239819.0,5771.0,234048.0
2009.06,군산항,항구,229215.0,231774.0,-2559.0
2009.06,기타불개항,항구,80955.0,285296.0,-204342.0
2009.06,김해공항,공항,56568.0,86147.0,-29580.0
2009.06,여천항,항구,28206.0,1609.0,26596.0
2009.06,당진항,항구,19592.0,58658.0,-39066.0
2009.06,동해항,항구,18927.0,67964.0,-49038.0
2009.06,인천공항국제우편세관,세관,9195.0,3583.0,5612.0
2009.06,속초항,항구,8128.0,3525.0,4602.0
2009.06,대불항,항구,6689.0,11987.0,-5298.0
2009.06,완도항,항구,2949.0,13.0,2936.0
2009.06,옥계항,항구,2222.0,3108.0,-885.0
2009.06,김포공항,공항,2013.0,48600.0,-46586.0
2009.06,감천항,항구,1250.0,14020.0,-12770.0
2009.06,삼척항,항구,627.0,515.0,112.0
